book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
852,25899336,25899336,45424659,80,,,"Paul Kalanithi, Abraham Verghese",2016.0,When Breath Becomes Air,When Breath Becomes Air,eng,4.32,116771,165673,15933,2913,4244,18562,51535,88419,https://images.gr-assets.com/books/1492677644m/25899336.jpg,https://images.gr-assets.com/books/1492677644s/25899336.jpg
853,139463,139463,3264295,49,590452037,9780590452040.0,Jerry Spinelli,1990.0,Maniac Magee,Maniac Magee,eng,3.86,99831,104657,3689,2697,7804,25881,33058,35217,https://images.gr-assets.com/books/1395884800m/139463.jpg,https://images.gr-assets.com/books/1395884800s/139463.jpg
854,22290,12813565,849507,87,99285444,9780099285440.0,Chuck Palahniuk,1999.0,Invisible Monsters,Invisible Monsters,eng,4.0,54937,99936,4657,1625,5710,20718,35026,36857,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
855,1625,1625,3267921,861,743482778,9780743482780.0,William Shakespeare,1601.0,"Twelfth Night; or, What You Will",Twelfth Night,eng,3.97,119607,128893,2615,1494,6329,29985,47546,43539,https://images.gr-assets.com/books/1416628008m/1625.jpg,https://images.gr-assets.com/books/1416628008s/1625.jpg
856,12936,12936,2134456,73,385732562,9780385732570.0,Lois Lowry,2000.0,Gathering Blue,"Gathering Blue (The Giver, #2)",eng,3.8,114917,127810,9480,1516,8009,36770,49694,31821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
857,902,902,869832,38,014240120X,9780142401200.0,Ellen Raskin,1978.0,The Westing Game,The Westing Game,eng,4.03,117108,124343,7814,2682,6710,24165,41664,49122,https://images.gr-assets.com/books/1356850909m/902.jpg,https://images.gr-assets.com/books/1356850909s/902.jpg
858,15839976,15839976,21580644,83,345539788,9780345539790.0,Pierce Brown,2014.0,Red Rising,"Red Rising (Red Rising, #1)",eng,4.26,104939,128188,15775,2341,4309,15037,42448,64053,https://images.gr-assets.com/books/1461354651m/15839976.jpg,https://images.gr-assets.com/books/1461354651s/15839976.jpg
859,3227063,3227063,3261241,48,316033677,9780316033670.0,Brent Weeks,2008.0,The Way of Shadows,"The Way of Shadows (Night Angel, #1)",en-US,4.15,109236,114492,4025,2049,4811,17366,39470,50796,https://images.gr-assets.com/books/1327881551m/3227063.jpg,https://images.gr-assets.com/books/1327881551s/3227063.jpg
860,30868,30868,1095121,48,812474945,9780812474950.0,Barbara Kingsolver,1988.0,The Bean Trees,"The Bean Trees (Greer Family, #1)",eng,3.94,105032,113568,5259,1401,5007,25764,47738,33658,https://images.gr-assets.com/books/1443483961m/30868.jpg,https://images.gr-assets.com/books/1443483961s/30868.jpg
861,15745950,15745950,21436019,58,1476712980,9781476712990.0,Jamie McGuire,2013.0,Walking Disaster,"Walking Disaster (Beautiful, #2)",eng,4.23,134022,145114,11348,2597,5841,20243,42657,73776,https://images.gr-assets.com/books/1352338368m/15745950.jpg,https://images.gr-assets.com/books/1352338368s/15745950.jpg
862,17332218,17332218,16482835,34,765326361,9780765326360.0,Brandon Sanderson,2014.0,Words of Radiance,"Words of Radiance (The Stormlight Archive, #2)",eng,4.77,73572,108176,7261,154,404,2653,18272,86693,https://images.gr-assets.com/books/1391535251m/17332218.jpg,https://images.gr-assets.com/books/1391535251s/17332218.jpg
863,301736,301736,45331,148,076360013X,9780763600140.0,"Sam McBratney, Anita Jeram",1988.0,Guess How Much I Love You,Guess How Much I Love You,en-US,4.36,104690,107554,1326,1434,3317,13963,25628,63212,https://images.gr-assets.com/books/1320457007m/301736.jpg,https://images.gr-assets.com/books/1320457007s/301736.jpg
864,10967,10967,1189893,76,440221668,9780440221660.0,Diana Gabaldon,2001.0,The Fiery Cross,"The Fiery Cross (Outlander, #5)",eng,4.26,103552,120438,5048,736,3692,18829,37362,59819,https://images.gr-assets.com/books/1407366842m/10967.jpg,https://images.gr-assets.com/books/1407366842s/10967.jpg
865,10628,10628,2454497,119,450042685,9780450042680.0,"Stephen King, John D. MacDonald",1978.0,Night Shift,Night Shift,en-GB,3.96,104248,112357,2038,984,4705,28410,41703,36555,https://images.gr-assets.com/books/1342215309m/10628.jpg,https://images.gr-assets.com/books/1342215309s/10628.jpg
866,126232,126232,2318370,109,1400064562,9781400064560.0,Peter Benchley,1974.0,Jaws,Jaws,eng,3.96,102574,106201,2205,1836,5893,24737,35730,38005,https://images.gr-assets.com/books/1327958767m/126232.jpg,https://images.gr-assets.com/books/1327958767s/126232.jpg
867,3867,3867,1882970,96,393328627,9780393328620.0,Nicole Krauss,2005.0,The History of Love,The History of Love,eng,3.91,98379,103470,9622,2251,7414,22791,35939,35075,https://images.gr-assets.com/books/1327911009m/3867.jpg,https://images.gr-assets.com/books/1327911009s/3867.jpg
868,19302,19302,2056462,215,142402494,9780142402500.0,"Astrid Lindgren, Lauren Child, Florence Lamborn, Nancy Seligsohn",1945.0,Pippi Långstrump,Pippi Longstocking,eng,4.11,123065,130305,2615,1749,5293,25615,41802,55846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
869,2967752,2967752,1531887,127,1933372605,9781933372600.0,"Muriel Barbery, Alison Anderson",2006.0,L'élégance du hérisson,The Elegance of the Hedgehog,eng,3.73,101669,118556,15335,6480,11258,25525,39331,35962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
870,2199,2199,2861004,40,743270754,9780743270760.0,"Doris Kearns Goodwin, Suzanne Toren",2005.0,Team of Rivals: The Political Genius of Abraham Lincoln,Team of Rivals: The Political Genius of Abraham Lincoln,eng,4.3,102923,107944,5875,3306,3095,11140,31184,59219,https://images.gr-assets.com/books/1347278868m/2199.jpg,https://images.gr-assets.com/books/1347278868s/2199.jpg
871,7091488,7091488,6902804,59,441018645,9780441018640.0,Charlaine Harris,2010.0,Dead in the Family,"Dead in the Family (Sookie Stackhouse, #10)",en-US,3.88,127379,138027,5325,1531,8555,37227,48154,42560,https://images.gr-assets.com/books/1290479828m/7091488.jpg,https://images.gr-assets.com/books/1290479828s/7091488.jpg
872,11989,11989,2058116,388,679720219,9780679720220.0,"Albert Camus, Stuart Gilbert",1947.0,La peste,The Plague,en-US,3.97,95803,111823,3494,1430,5671,23913,44261,36548,https://images.gr-assets.com/books/1342837610m/11989.jpg,https://images.gr-assets.com/books/1342837610s/11989.jpg
873,78418,78418,888312,97,439206480,9780439206490.0,"Lemony Snicket, Brett Helquist",1999.0,The Reptile Room,"The Reptile Room (A Series of Unfortunate Events, #2)",eng,3.95,130213,141121,4863,1410,6684,34847,52929,45251,https://images.gr-assets.com/books/1352146294m/78418.jpg,https://images.gr-assets.com/books/1352146294s/78418.jpg
874,13547180,13547180,19112736,35,145162137X,9781451621370.0,Susannah Cahalan,2012.0,Brain on Fire,Brain on Fire: My Month of Madness,eng,4.0,92849,103617,8593,1491,4253,21084,42730,34059,https://images.gr-assets.com/books/1353173297m/13547180.jpg,https://images.gr-assets.com/books/1353173297s/13547180.jpg
875,305234,305234,296240,62,61214655,9780061214650.0,Melissa Marr,2007.0,Wicked Lovely ,"Wicked Lovely (Wicked Lovely, #1)",en-US,3.69,131034,136316,6591,5909,13879,36275,40331,39922,https://images.gr-assets.com/books/1327814035m/305234.jpg,https://images.gr-assets.com/books/1327814035s/305234.jpg
876,420297,420297,561754,55,039515023X,9780395150240.0,H.A. Rey,1941.0,Curious George,Curious George,en-CA,4.13,105473,112467,845,2090,5211,21963,29649,53554,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
877,27712,27712,1122661,218,525457585,9780525457590.0,"Michael Ende, Ralph Manheim, Roswitha Quadflieg",1979.0,Die unendliche Geschichte,The Neverending Story,eng,4.17,109110,124555,4303,1684,4743,21142,39618,57368,https://images.gr-assets.com/books/1327871159m/27712.jpg,https://images.gr-assets.com/books/1327871159s/27712.jpg
878,13912,13912,2561274,59,571212921,9780571212930.0,Sylvia Nasar,1998.0,A Beautiful Mind,A Beautiful Mind,en-GB,4.12,98276,100629,1100,2044,3393,16728,36997,41467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
879,41681,41681,1253187,534,1884365302,9781884365300.0,"Upton Sinclair, Earl Lee, Kathleen DeGrave",1906.0,The Jungle,The Jungle,eng,3.72,97468,109522,4750,3719,9393,29116,39239,28055,https://images.gr-assets.com/books/1332140681m/41681.jpg,https://images.gr-assets.com/books/1332140681s/41681.jpg
880,2800905,2800905,2451397,52,61662690,9780061662690.0,Kelley Armstrong,2008.0,The Summoning,"The Summoning (Darkest Powers, #1)",en-US,4.03,132285,136832,5830,3330,7629,27219,42153,56501,https://images.gr-assets.com/books/1478986944m/2800905.jpg,https://images.gr-assets.com/books/1478986944s/2800905.jpg
881,63697,63697,882844,124,684853949,9780684853950.0,Oliver Sacks,1985.0,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,en-US,4.04,102419,111090,4238,1549,4719,21880,42523,40419,https://images.gr-assets.com/books/1447047702m/63697.jpg,https://images.gr-assets.com/books/1447047702s/63697.jpg
882,92364,92364,395229,144,006074815X,9780060748160.0,Ken Follett,1978.0,Storm Island,Eye of the Needle,en-US,4.16,93475,99971,1990,578,2147,17130,40554,39562,https://images.gr-assets.com/books/1327939511m/92364.jpg,https://images.gr-assets.com/books/1327939511s/92364.jpg
883,78433,78433,3246409,103,1860498809,9781860498800.0,Margaret Atwood,2000.0,The Blind Assassin,The Blind Assassin,eng,3.95,98464,111284,5908,2340,6203,23409,42565,36767,https://images.gr-assets.com/books/1451445426m/78433.jpg,https://images.gr-assets.com/books/1451445426s/78433.jpg
884,23164983,23164983,17377739,29,1594747350,9781594747360.0,Ransom Riggs,2014.0,Hollow City,"Hollow City (Miss Peregrine’s Peculiar Children, #2)",eng,4.07,73149,132924,14221,971,4618,25627,54274,47434,https://images.gr-assets.com/books/1429175859m/23164983.jpg,https://images.gr-assets.com/books/1429175859s/23164983.jpg
885,359770,7944648,932849,43,375727345,9780375727340.0,Andre Dubus III,1999.0,House of Sand and Fog,House of Sand and Fog,eng,3.83,55381,104803,3589,3192,7268,24787,38793,30763,https://images.gr-assets.com/books/1428883041m/359770.jpg,https://images.gr-assets.com/books/1428883041s/359770.jpg
886,17235026,17235026,23753235,69,356500152,9780356500160.0,M.R. Carey,2014.0,The Girl with All the Gifts,The Girl with All the Gifts,eng,3.93,99729,119493,14701,2427,6277,24649,49720,36420,https://images.gr-assets.com/books/1403033579m/17235026.jpg,https://images.gr-assets.com/books/1403033579s/17235026.jpg
887,77013,77013,481854,134,067973225X,9780679732260.0,William Faulkner,1930.0,As I Lay Dying,As I Lay Dying,eng,3.72,103547,110705,5508,6178,10613,24587,35971,33356,https://images.gr-assets.com/books/1451810782m/77013.jpg,https://images.gr-assets.com/books/1451810782s/77013.jpg
888,98573,98573,1285373,33,747532036,9780747532030.0,Crockett Johnson,1955.0,Harold and the Purple Crayon,Harold and the Purple Crayon,eng,4.24,107221,109752,1570,1865,4213,17288,28357,58029,https://images.gr-assets.com/books/1327390957m/98573.jpg,https://images.gr-assets.com/books/1327390957s/98573.jpg
889,35729,35729,1593685,57,451218043,9780451218050.0,J.R. Ward,2006.0,"Lover Eternal (Black Dagger Brotherhood, #2)","Lover Eternal (Black Dagger Brotherhood, #2)",eng,4.35,137558,146205,5559,1583,3587,17261,42711,81063,https://images.gr-assets.com/books/1300845974m/35729.jpg,https://images.gr-assets.com/books/1300845974s/35729.jpg
890,29580,29580,64823,146,553803735,9780553803730.0,Isaac Asimov,1953.0,,Second Foundation (Foundation #3),eng,4.23,96865,105839,1675,394,2296,16502,39942,46705,https://images.gr-assets.com/books/1417900922m/29580.jpg,https://images.gr-assets.com/books/1417900922s/29580.jpg
891,91477,91477,855288,59,451458125,9780451458120.0,Jim Butcher,2001.0,Fool Moon ,"Fool Moon (The Dresden Files, #2)",eng,4.04,111371,122158,5269,580,4224,26768,49154,41432,https://images.gr-assets.com/books/1345556849m/91477.jpg,https://images.gr-assets.com/books/1345556849s/91477.jpg
892,15751404,15751404,21445709,68,316204366,9780316204360.0,Malcolm Gladwell,2011.0,David and Goliath,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",eng,3.9,90083,101707,7317,1768,5208,24303,40901,29527,https://images.gr-assets.com/books/1391813567m/15751404.jpg,https://images.gr-assets.com/books/1391813567s/15751404.jpg
893,870,870,1959820,37,1591169208,9781591169210.0,"Hiromu Arakawa, Akira Watanabe",2002.0,鋼の錬金術師 1,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",eng,4.49,93990,94768,1103,972,1734,8737,21751,61574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
894,64216,64216,1128601,98,61020648,9780061020640.0,Terry Pratchett,1989.0,Guards! Guards!,"Guards! Guards! (Discworld, #8)",eng,4.32,108652,119069,2610,756,1721,14830,43570,58192,https://images.gr-assets.com/books/1431127356m/64216.jpg,https://images.gr-assets.com/books/1431127356s/64216.jpg
895,7815,7815,1659905,57,1400078431,9781400078430.0,Joan Didion,2005.0,The Year of Magical Thinking,The Year of Magical Thinking,eng,3.86,94590,99308,7729,2670,7410,22435,35538,31255,https://images.gr-assets.com/books/1327878638m/7815.jpg,https://images.gr-assets.com/books/1327878638s/7815.jpg
896,80660,80660,3106720,98,006112429X,9780061124300.0,Lionel Shriver,2003.0,We Need to Talk About Kevin,We Need to Talk About Kevin,eng,4.07,101343,113939,11369,3643,5596,16884,41057,46759,https://images.gr-assets.com/books/1327865017m/80660.jpg,https://images.gr-assets.com/books/1327865017s/80660.jpg
897,112537,112537,1882772,151,1857231589,9781857231590.0,Arthur C. Clarke,1973.0,Rendezvous with Rama,"Rendezvous with Rama (Rama, #1)",eng,4.06,93151,103414,2773,836,3999,20716,40151,37712,https://images.gr-assets.com/books/1405456427m/112537.jpg,https://images.gr-assets.com/books/1405456427s/112537.jpg
898,43758,43758,3147123,100,345419626,9780345419620.0,Anne Rice,1988.0,The Queen of the Damned,"The Queen of the Damned (The Vampire Chronicles, #3)",eng,3.86,110693,117289,1921,1866,8091,31233,39038,37061,https://images.gr-assets.com/books/1327871992m/43758.jpg,https://images.gr-assets.com/books/1327871992s/43758.jpg
899,53835,53835,1959512,836,159308143X,9781593081430.0,"Edith Wharton, Maureen Howard",1920.0,The Age of Innocence,The Age of Innocence,eng,3.93,102646,114994,5051,2359,6549,25631,42542,37913,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
900,61535,61535,1746717,104,199291152,9780199291150.0,Richard Dawkins,1976.0,The Selfish Gene,The Selfish Gene,eng,4.11,96564,101017,2460,2783,4298,15845,33818,44273,https://images.gr-assets.com/books/1366758096m/61535.jpg,https://images.gr-assets.com/books/1366758096s/61535.jpg
901,4965,4965,3211895,20,142001430,9780142001430.0,Geraldine Brooks,2001.0,Year of Wonders: A Novel of the Plague,Year of Wonders,eng,4.0,104283,108029,8124,1491,4853,21931,43557,36197,https://images.gr-assets.com/books/1327936622m/4965.jpg,https://images.gr-assets.com/books/1327936622s/4965.jpg
902,32508,32508,48262,130,446612731,9780446612740.0,Michael Connelly,1992.0,The Black Echo,"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",eng,4.08,98591,108388,3068,1487,2971,19722,45422,38786,https://images.gr-assets.com/books/1344265342m/32508.jpg,https://images.gr-assets.com/books/1344265342s/32508.jpg
903,667,667,287946,460,452281253,9780452281260.0,Ayn Rand,1938.0,Anthem,Anthem,eng,3.62,95620,106766,7096,6095,10982,27984,34074,27631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
904,10140661,10140661,15038778,50,1936305623,9781936305630.0,Sylvain Reynard,2011.0,Gabriel's Inferno,"Gabriel's Inferno (Gabriel's Inferno, #1)",eng,4.02,119633,127883,7192,5445,8481,21252,35901,56804,https://images.gr-assets.com/books/1301789770m/10140661.jpg,https://images.gr-assets.com/books/1301789770s/10140661.jpg
905,8073,8073,11045,28,689707495,9780689707490.0,"Judi Barrett, Ron Barrett",1978.0,Cloudy with a Chance of Meatballs,Cloudy With a Chance of Meatballs,eng,4.15,104677,105520,1782,1641,4578,19494,30132,49675,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
906,6643090,6643090,6837577,65,1400068932,9781400068940.0,Helen Simonson,2010.0,Major Pettigrew's Last Stand,Major Pettigrew's Last Stand,eng,3.87,97745,109311,11386,1652,5870,26114,46749,28926,https://images.gr-assets.com/books/1320539020m/6643090.jpg,https://images.gr-assets.com/books/1320539020s/6643090.jpg
907,5598113,5598113,5769464,73,425227510,9780425227510.0,Nora Roberts,2009.0,Vision in White,"Vision in White (Bride Quartet, #1)",eng,4.1,103933,107747,3560,1736,4571,20507,35020,45913,https://images.gr-assets.com/books/1316972164m/5598113.jpg,https://images.gr-assets.com/books/1316972164s/5598113.jpg
908,10909,10909,2532689,69,074349671X,9780743496710.0,Jodi Picoult,2006.0,The Tenth Circle,The Tenth Circle,eng,3.48,99170,103155,5101,3141,12846,36925,32003,18240,https://images.gr-assets.com/books/1348575053m/10909.jpg,https://images.gr-assets.com/books/1348575053s/10909.jpg
909,9067850,9067850,13945952,66,1423140567,9781423140570.0,Rick Riordan,2011.0,The Throne of Fire,"The Throne of Fire (Kane Chronicles, #2)",eng,4.2,116360,123024,4900,869,3653,20425,42668,55409,https://images.gr-assets.com/books/1366227973m/9067850.jpg,https://images.gr-assets.com/books/1366227973s/9067850.jpg
910,51964,51964,50700,64,765348276,9780765348270.0,John Scalzi,2005.0,Old Man's War,"Old Man's War (Old Man's War, #1)",eng,4.23,97653,109133,6878,883,2704,14821,42929,47796,https://images.gr-assets.com/books/1487044882m/51964.jpg,https://images.gr-assets.com/books/1487044882s/51964.jpg
911,32692,32692,4847031,112,831727527,9780831727530.0,Stephen King,1992.0,Gerald's Game,Gerald's Game,eng,3.47,100158,105777,2445,6039,14425,32757,28853,23703,https://images.gr-assets.com/books/1297737756m/32692.jpg,https://images.gr-assets.com/books/1297737756s/32692.jpg
